x,y,z,vx,vy,vz,fx,fy,fz,mass
2.000010,17.999758,2.000010,0.000201,-0.004790,0.000201,0.000000,0.000000,0.000000,1.000000
4.000002,17.999756,2.000011,0.000038,-0.004833,0.000214,0.000000,0.000000,0.000000,1.000000
6.000001,17.999756,2.000011,0.000011,-0.004840,0.000218,0.000000,0.000000,0.000000,1.000000
8.000000,17.999755,2.000011,0.000003,-0.004842,0.000219,0.000000,0.000000,0.000000,1.000000
10.000000,17.999755,2.000011,-0.000003,-0.004842,0.000219,0.000000,0.000000,0.000000,1.000000
11.999999,17.999756,2.000011,-0.000011,-0.004840,0.000218,0.000000,0.000000,0.000000,1.000000
13.999998,17.999756,2.000011,-0.000038,-0.004833,0.000214,0.000000,0.000000,0.000000,1.000000
15.999990,17.999758,2.000010,-0.000201,-0.004790,0.000201,0.000000,0.000000,0.000000,1.000000
17.999782,17.999782,2.000008,-0.004312,-0.004312,0.000154,0.000000,0.000000,0.000000,1.000000
0.000219,0.000219,4.000001,0.004344,0.004344,0.000029,0.000000,0.000000,0.000000,1.000000
2.000011,0.000244,4.000002,0.000214,0.004832,0.000038,0.000000,0.000000,0.000000,1.000000
4.000002,0.000246,4.000002,0.000043,0.004878,0.000042,0.000000,0.000000,0.000000,1.000000
6.000001,0.000247,4.000002,0.000013,0.004887,0.000044,0.000000,0.000000,0.000000,1.000000
8.000000,0.000247,4.000002,0.000003,0.004889,0.000044,0.000000,0.000000,0.000000,1.000000
10.000000,0.000247,4.000002,-0.000003,0.004889,0.000044,0.000000,0.000000,0.000000,1.000000
11.999999,0.000247,4.000002,-0.000013,0.004887,0.000044,0.000000,0.000000,0.000000,1.000000
13.999998,0.000246,4.000002,-0.000043,0.004878,0.000042,0.000000,0.000000,0.000000,1.000000
15.999989,0.000244,4.000002,-0.000214,0.004832,0.000038,0.000000,0.000000,0.000000,1.000000
17.999781,0.000219,4.000001,-0.004344,0.004344,0.000029,0.000000,0.000000,0.000000,1.000000
0.000244,2.000011,4.000002,0.004832,0.000214,0.000038,0.000000,0.000000,0.000000,1.000000
2.000014,2.000014,4.000002,0.000280,0.000280,0.000049,0.000000,0.000000,0.000000,1.000000
4.000003,2.000015,4.000003,0.000056,0.000299,0.000055,0.000000,0.000000,0.000000,1.000000
6.000001,2.000015,4.000003,0.000016,0.000305,0.000057,0.000000,0.000000,0.000000,1.000000
8.000000,2.000015,4.000003,0.000004,0.000307,0.000058,0.000000,0.000000,0.000000,1.000000
10.000000,2.000015,4.000003,-0.000004,0.000307,0.000058,0.000000,0.000000,0.000000,1.000000
11.999999,2.000015,4.000003,-0.000016,0.000305,0.000057,0.000000,0.000000,0.000000,1.000000
13.999997,2.000015,4.000003,-0.000056,0.000299,0.000055,0.000000,0.000000,0.000000,1.000000
15.999986,2.000014,4.000002,-0.000280,0.000280,0.000049,0.000000,0.000000,0.000000,1.000000
17.999756,2.000011,4.000002,-0.004832,0.000214,0.000038,0.000000,0.000000,0.000000,1.000000
0.000246,4.000002,4.000002,0.004878,0.000043,0.000042,0.000000,0.000000,0.000000,1.000000
2.000015,4.000003,4.000003,0.000299,0.000056,0.000055,0.000000,0.000000,0.000000,1.000000
4.000003,4.000003,4.000003,0.000062,0.000062,0.000062,0.000000,0.000000,0.000000,1.000000
6.000001,4.000003,4.000003,0.000018,0.000065,0.000064,0.000000,0.000000,0.000000,1.000000
8.000000,4.000003,4.000003,0.000004,0.000066,0.000065,0.000000,0.000000,0.000000,1.000000
10.000000,4.000003,4.000003,-0.000004,0.000066,0.000065,0.000000,0.000000,0.000000,1.000000
11.999999,4.000003,4.000003,-0.000018,0.000065,0.000064,0.000000,0.000000,0.000000,1.000000
13.999997,4.000003,4.000003,-0.000062,0.000062,0.000062,0.000000,0.000000,0.000000,1.000000
15.999985,4.000003,4.000003,-0.000299,0.000056,0.000055,0.000000,0.000000,0.000000,1.000000
17.999754,4.000002,4.000002,-0.004878,0.000043,0.000042,0.000000,0.000000,0.000000,1.000000
0.000247,6.000001,4.000002,0.004887,0.000013,0.000044,0.000000,0.000000,0.000000,1.000000
2.000015,6.000001,4.000003,0.000305,0.000016,0.000057,0.000000,0.000000,0.000000,1.000000
